id,root
2999,14
3000,28
3001,6
3002,19
3003,12
3004,8
3005,6
3006,15
3007,2
3008,2
3009,21
3010,9
3011,3
3012,19
3013,11
3014,5
3015,24
3016,25
3017,5
3018,33
3019,11
3020,8
3021,7
3022,10
3023,42
3024,22
3025,14
3026,24
3027,34
3028,14
3029,12
3030,9
3031,1
3032,1
3033,8
3034,7
3035,19
3036,2
3037,13
3038,9
3039,4
3040,16
3041,19
3042,20
3043,7
3044,3
3045,20
3046,1
3047,13
3048,13
3049,6
3050,8
3051,35
3052,3
3053,9
3054,16
3055,17
3056,5
3057,8
3058,5
3059,11
3060,9
3061,18
3062,25
3063,16
3064,1
3065,24
3066,8
3067,8
3068,7
3069,10
3070,6
3071,21
3072,3
3073,7
3074,14
3075,15
3076,1
3077,23
3078,3
3079,12
3080,17
3081,1
3082,22
3083,11
3084,13
3085,3
3086,10
3087,4
3088,20
3089,5
3090,9
3091,10
3092,21
3093,7
3094,24
3095,12
3096,15
3097,8
3098,3
3099,12
3100,10
3101,1
3102,1
3103,21
3104,15
3105,6
3106,1
3107,9
3108,13
3109,1
3110,9
3111,3
3112,13
3113,8
3114,5
3115,15
3116,8
3117,5
3118,6
3119,13
3120,8
3121,9
3122,11
3123,16
3124,3
3125,3
3126,3
3127,14
3128,7
3129,7
3130,10
3131,15
3132,9
3133,3
3134,6
3135,9
3136,2
3137,29
3138,12
3139,21
3140,21
3141,10
3142,1
3143,2
3144,19
3145,5
3146,11
3147,2
3148,14
3149,13
3150,8
3151,5
3152,13
3153,9
3154,3
3155,15
3156,15
3157,7
3158,9
3159,11
3160,14
3161,3
3162,21
3163,33
3164,15
3165,22
3166,7
3167,7
3168,4
3169,18
3170,20
3171,10
3172,7
3173,12
3174,10
3175,4
3176,9
3177,7
3178,1
3179,2
3180,3
3181,19
3182,17
3183,8
3184,18
3185,4
3186,15
3187,2
3188,6
3189,1
3190,1
3191,5
3192,30
3193,16
3194,2
3195,15
3196,5
3197,1
3198,11
3199,10
3200,10
3201,3
3202,23
3203,3
3204,5
3205,14
3206,9
3207,4
3208,11
3209,33
3210,9
3211,14
3212,2
3213,2
3214,18
3215,31
3216,3
3217,6
3218,18
3219,15
3220,8
3221,13
3222,19
3223,2
3224,19
3225,7
3226,28
3227,11
3228,9
3229,26
3230,20
3231,22
3232,21
3233,16
3234,19
3235,7
3236,3
3237,28
3238,3
3239,8
3240,25
3241,14
3242,8
3243,18
3244,1
3245,34
3246,8
3247,1
3248,11
3249,17
3250,22
3251,10
3252,1
3253,18
3254,7
3255,2
3256,17
3257,23
3258,9
3259,10
3260,7
3261,23
3262,13
3263,22
3264,7
3265,20
3266,7
3267,1
3268,5
3269,11
3270,17
3271,6
3272,11
3273,17
3274,22
3275,13
3276,3
3277,13
3278,8
3279,5
3280,19
3281,10
3282,11
3283,31
3284,18
3285,19
3286,12
3287,22
3288,6
3289,11
3290,29
3291,5
3292,1
3293,1
3294,1
3295,10
3296,8
3297,1
3298,8
3299,6
3300,7
3301,4
3302,5
3303,6
3304,21
3305,1
3306,7
3307,18
3308,10
3309,14
3310,7
3311,11
3312,10
3313,20
3314,22
3315,15
3316,2
3317,3
3318,4
3319,21
3320,10
3321,14
3322,23
3323,19
3324,13
3325,3
3326,5
3327,3
3328,9
3329,12
3330,20
3331,16
3332,10
3333,9
3334,14
3335,17
3336,28
3337,4
3338,3
3339,10
3340,7
3341,18
3342,13
3343,39
3344,13
3345,13
3346,4
3347,7
3348,10
3349,12
3350,5
3351,2
3352,22
3353,6
3354,8
3355,1
3356,13
3357,2
3358,6
3359,29
3360,8
3361,8
3362,4
3363,3
3364,4
3365,1
3366,3
3367,7
3368,20
3369,23
3370,14
3371,14
3372,11
3373,20
3374,10
3375,16
3376,13
3377,12
3378,3
3379,4
3380,12
3381,20
3382,1
3383,4
3384,5
3385,11
3386,13
3387,19
3388,6
3389,11
3390,6
3391,1
3392,8
3393,1
3394,20
3395,14
3396,8
3397,9
3398,7
3399,12
3400,23
3401,4
3402,9
3403,7
3404,19
3405,7
3406,1
3407,11
3408,14
3409,23
3410,12
3411,18
3412,9
3413,4
3414,6
3415,10
3416,10
3417,9
3418,1
3419,10
3420,3
3421,2
3422,19
3423,1
3424,6
3425,16
3426,12
3427,9
3428,1
3429,13
3430,8
3431,11
3432,6
3433,13
3434,1
3435,4
3436,4
3437,10
3438,1
3439,1
3440,15
3441,9
3442,36
3443,10
3444,4
3445,13
3446,9
3447,24
3448,6
3449,1
3450,9
3451,18
3452,6
3453,22
3454,7
3455,13
3456,18
3457,1
3458,17
3459,16
3460,22
3461,21
3462,4
3463,27
3464,6
3465,17
3466,18
3467,4
3468,26
3469,7
3470,6
3471,6
3472,1
3473,9
3474,12
3475,12
3476,27
3477,11
3478,6
3479,4
3480,14
3481,3
3482,14
3483,14
3484,15
3485,4
3486,7
3487,3
3488,5
3489,13
3490,10
3491,7
3492,1
3493,20
3494,2
3495,26
3496,1
3497,5
3498,10
3499,9
3500,15
3501,5
3502,17
3503,15
3504,3
3505,18
3506,4
3507,14
3508,16
3509,11
3510,10
3511,15
3512,8
3513,22
3514,13
3515,21
3516,16
3517,6
3518,10
3519,21
3520,14
3521,3
3522,5
3523,25
3524,6
3525,9
3526,3
3527,11
3528,5
3529,4
3530,2
3531,3
3532,18
3533,8
3534,7
3535,16
3536,2
3537,11
3538,13
3539,2
3540,10
3541,5
3542,12
3543,4
3544,15
3545,10
3546,13
3547,7
3548,13
3549,18
3550,14
3551,9
3552,19
3553,14
3554,8
3555,15
3556,18
3557,3
3558,20
3559,2
3560,9
3561,20
3562,3
3563,5
3564,11
3565,13
3566,8
3567,3
3568,5
3569,19
3570,17
3571,4
3572,21
3573,1
3574,14
3575,18
3576,5
3577,2
3578,27
3579,2
3580,1
3581,9
3582,18
3583,19
3584,1
3585,8
3586,10
3587,6
3588,2
3589,16
3590,12
3591,16
3592,9
3593,4
3594,3
3595,2
3596,4
3597,6
3598,18
3599,8
3600,10
3601,5
3602,2
3603,16
3604,5
3605,5
3606,4
3607,11
3608,9
3609,13
3610,13
3611,3
3612,1
3613,8
3614,6
3615,12
3616,8
3617,1
3618,10
3619,4
3620,7
3621,14
3622,7
3623,2
3624,15
3625,12
3626,12
3627,1
3628,5
3629,13
3630,5
3631,4
3632,1
3633,2
3634,19
3635,9
3636,2
3637,3
3638,9
3639,7
3640,8
3641,9
3642,14
3643,8
3644,3
3645,13
3646,3
3647,1
3648,3
3649,2
3650,13
3651,3
3652,4
3653,8
3654,4
3655,15
3656,11
3657,12
3658,13
3659,1
3660,12
3661,8
3662,5
3663,7
3664,12
3665,22
3666,14
3667,11
3668,8
3669,12
3670,12
3671,4
3672,3
3673,6
3674,1
3675,4
3676,1
3677,14
3678,12
3679,18
3680,2
3681,5
3682,1
3683,2
3684,5
3685,20
3686,2
3687,19
3688,4
3689,3
3690,22
3691,15
3692,4
3693,18
3694,1
3695,10
3696,7
3697,14
3698,6
3699,17
3700,7
3701,14
3702,4
3703,7
3704,1
3705,10
3706,5
3707,13
3708,11
3709,6
3710,18
3711,9
3712,5
3713,15
3714,3
3715,5
3716,9
3717,18
3718,9
3719,8
3720,3
3721,22
3722,13
3723,1
3724,11
3725,27
3726,16
3727,24
3728,16
3729,19
3730,4
3731,13
3732,6
3733,2
3734,9
3735,17
3736,1
3737,6
3738,6
3739,2
3740,33
3741,5
3742,7
3743,2
3744,4
3745,21
3746,9
3747,8
3748,28
3749,2
3750,5
3751,9
3752,14
3753,10
3754,4
3755,8
3756,14
3757,3
3758,20
3759,8
3760,10
3761,10
3762,3
3763,11
3764,9
3765,5
3766,9
3767,23
3768,17
3769,11
3770,10
3771,11
3772,3
3773,9
3774,4
3775,8
3776,18
3777,3
3778,2
3779,4
3780,9
3781,2
3782,21
3783,8
3784,11
3785,1
3786,14
3787,7
3788,13
3789,1
3790,13
3791,5
3792,12
3793,7
3794,3
3795,11
3796,4
3797,7
3798,5
3799,15
3800,11
3801,7
3802,5
3803,8
3804,2
3805,15
3806,3
3807,1
3808,14
3809,29
3810,14
3811,5
3812,15
3813,4
3814,22
3815,6
3816,10
3817,13
3818,12
3819,2
3820,6
3821,3
3822,4
3823,2
3824,2
3825,16
3826,2
3827,12
3828,9
3829,10
3830,8
3831,15
3832,1
3833,3
3834,1
3835,21
3836,19
3837,6
3838,27
3839,8
3840,23
3841,2
3842,12
3843,11
3844,12
3845,11
3846,6
3847,4
3848,4
3849,4
3850,8
3851,1
3852,3
3853,2
3854,13
3855,6
3856,3
3857,10
3858,11
3859,7
3860,8
3861,1
3862,6
3863,26
3864,6
3865,8
3866,12
3867,7
3868,14
3869,1
3870,6
3871,5
3872,8
3873,4
3874,5
3875,13
3876,9
3877,5
3878,27
3879,7
3880,8
3881,16
3882,17
3883,11
3884,3
3885,3
3886,10
3887,10
3888,8
3889,4
3890,11
3891,8
3892,3
3893,2
3894,11
3895,15
3896,4
3897,3
3898,15
3899,12
3900,8
3901,3
3902,14
3903,8
3904,14
3905,10
3906,16
3907,5
3908,7
3909,3
3910,5
3911,1
3912,6
3913,6
3914,11
3915,3
3916,13
3917,12
3918,2
3919,10
3920,12
3921,2
3922,8
3923,2
3924,13
3925,15
3926,6
3927,14
3928,8
3929,2
3930,8
3931,10
3932,2
3933,10
3934,10
3935,1
3936,14
3937,20
3938,12
3939,1
3940,12
3941,2
3942,6
3943,4
3944,12
3945,4
3946,2
3947,8
3948,4
3949,25
3950,9
3951,14
3952,4
3953,12
3954,10
3955,17
3956,9
3957,19
3958,3
3959,21
3960,9
3961,23
3962,22
3963,4
3964,7
3965,1
3966,1
3967,5
3968,7
3969,15
3970,6
3971,17
3972,1
3973,6
3974,1
3975,10
3976,1
3977,16
3978,6
3979,14
3980,7
3981,1
3982,2
3983,6
3984,6
3985,10
3986,5
3987,6
3988,21
3989,7
3990,23
3991,4
3992,10
3993,3
3994,8
3995,1
3996,7
3997,11
3998,22
3999,12
4000,12
4001,10
4002,1
4003,4
4004,9
4005,23
4006,14
4007,1
4008,19
4009,9
4010,7
4011,5
4012,13
4013,23
4014,11
4015,14
4016,10
4017,8
4018,33
4019,23
4020,6
4021,7
4022,13
4023,6
4024,16
4025,11
4026,8
4027,14
4028,16
4029,11
4030,14
4031,7
4032,14
4033,18
4034,3
4035,13
4036,8
4037,2
4038,13
4039,12
4040,14
4041,10
4042,2
4043,7
4044,7
4045,14
4046,3
4047,8
4048,6
4049,18
4050,18
4051,17
4052,6
4053,9
4054,11
4055,3
4056,14
4057,8
4058,8
4059,3
4060,22
4061,15
4062,4
4063,4
4064,23
4065,11
4066,4
4067,23
4068,2
4069,8
4070,10
4071,1
4072,10
4073,23
4074,9
4075,4
4076,12
4077,10
4078,2
4079,10
4080,13
4081,4
4082,9
4083,8
4084,14
4085,5
4086,20
4087,3
4088,21
4089,25
4090,7
4091,16
4092,7
4093,8
4094,13
4095,4
4096,3
4097,10
4098,10
4099,4
4100,13
4101,2
4102,14
4103,11
4104,6
4105,13
4106,8
4107,3
4108,3
4109,4
4110,3
4111,5
4112,28
4113,16
4114,7
4115,6
4116,6
4117,6
4118,2
4119,20
4120,7
4121,18
4122,9
4123,5
4124,15
4125,5
4126,7
4127,3
4128,4
4129,5
4130,2
4131,8
4132,5
4133,17
4134,15
4135,4
4136,4
4137,5
4138,14
4139,11
4140,5
4141,1
4142,5
4143,5
4144,7
4145,13
4146,5
4147,5
4148,4
4149,2
4150,9
4151,3
4152,16
4153,8
4154,20
4155,6
4156,4
4157,9
4158,3
4159,7
4160,27
4161,11
4162,3
4163,4
4164,6
4165,8
4166,24
4167,7
4168,3
4169,7
4170,14
4171,11
4172,15
4173,7
4174,25
4175,7
4176,8
4177,4
4178,3
4179,8
4180,5
4181,5
4182,25
4183,12
4184,1
4185,5
4186,2
4187,5
4188,18
4189,9
4190,1
4191,5
4192,12
4193,11
4194,4
4195,5
4196,3
4197,6
4198,4
4199,18
4200,3
4201,5
4202,12
4203,11
4204,14
4205,13
4206,9
4207,10
4208,18
4209,13
4210,8
4211,2
4212,26
4213,7
4214,11
4215,7
4216,11
4217,5
4218,7
4219,8
4220,33
4221,4
4222,12
4223,16
4224,9
4225,12
4226,9
4227,9
4228,6
4229,12
4230,2
4231,6
4232,8
4233,15
4234,7
4235,40
4236,1
4237,7
4238,2
4239,15
4240,17
4241,5
4242,4
4243,18
4244,2
4245,3
4246,2
4247,14
4248,1
4249,18
4250,5
4251,8
4252,7
4253,7
4254,15
4255,13
4256,10
4257,8
4258,6
4259,9
4260,10
4261,16
4262,20
4263,22
4264,19
4265,3
4266,3
4267,8
4268,8
4269,6
4270,10
4271,20
4272,20
4273,1
4274,25
4275,20
4276,5
4277,16
4278,11
4279,13
4280,20
4281,7
4282,5
4283,9
4284,14
4285,3
4286,18
4287,4
4288,10
4289,4
4290,16
4291,2
4292,8
4293,7
4294,8
4295,12
4296,8
4297,12
4298,5
4299,3
4300,6
4301,2
4302,6
4303,11
4304,24
4305,14
4306,7
4307,18
4308,4
4309,23
4310,10
4311,2
4312,3
4313,23
4314,5
4315,7
4316,7
4317,3
4318,15
4319,13
4320,9
4321,25
4322,5
4323,1
4324,16
4325,7
4326,2
4327,8
4328,19
4329,14
4330,15
4331,3
4332,11
4333,25
4334,11
4335,1
4336,6
4337,3
4338,6
4339,4
4340,7
4341,12
4342,11
4343,5
4344,3
4345,6
4346,16
4347,6
4348,1
4349,18
4350,5
4351,5
4352,2
4353,11
4354,17
4355,5
4356,13
4357,3
4358,23
4359,11
4360,4
4361,8
4362,10
4363,13
4364,16
4365,13
4366,3
4367,12
4368,10
4369,2
4370,21
4371,13
4372,5
4373,11
4374,9
4375,12
4376,20
4377,7
4378,10
4379,13
4380,3
4381,11
4382,9
4383,6
4384,20
4385,6
4386,2
4387,15
4388,5
4389,8
4390,20
4391,5
4392,11
4393,15
4394,20
4395,4
4396,8
4397,4
4398,4
4399,4
4400,1
4401,13
4402,11
4403,5
4404,1
4405,6
4406,2
4407,3
4408,1
4409,6
4410,1
4411,3
4412,8
4413,3
4414,7
4415,7
4416,5
4417,7
4418,4
4419,1
4420,1
4421,13
4422,20
4423,6
4424,3
4425,7
4426,5
4427,8
4428,10
4429,3
4430,6
4431,12
4432,2
4433,3
4434,7
4435,14
4436,15
4437,15
4438,6
4439,7
4440,33
4441,17
4442,10
4443,18
4444,11
4445,6
4446,10
4447,4
4448,12
4449,15
4450,14
4451,10
4452,6
4453,29
4454,27
4455,12
4456,23
4457,37
4458,11
4459,4
4460,4
4461,9
4462,10
4463,15
4464,4
4465,6
4466,38
4467,10
4468,23
4469,12
4470,17
4471,6
4472,5
4473,10
4474,1
4475,10
4476,1
4477,19
4478,2
4479,22
4480,32
4481,12
4482,5
4483,7
4484,4
4485,14
4486,7
4487,9
4488,12
4489,2
4490,12
4491,15
4492,16
4493,24
4494,9
4495,28
4496,7
4497,27
4498,10
4499,11
4500,1
4501,25
4502,14
4503,24
4504,4
4505,12
4506,14
4507,7
4508,23
4509,12
4510,2
4511,4
4512,40
4513,5
4514,28
4515,5
4516,11
4517,31
4518,6
4519,1
4520,18
4521,13
4522,9
4523,26
4524,15
4525,27
4526,12
4527,19
4528,6
4529,4
4530,18
4531,14
4532,17
4533,5
4534,12
4535,9
4536,18
4537,6
4538,12
4539,10
4540,11
4541,11
4542,2
4543,1
4544,3
4545,23
4546,9
4547,9
4548,21
4549,21
4550,30
4551,11
4552,4
4553,6
4554,4
4555,3
4556,9
4557,2
4558,4
4559,24
4560,6
4561,1
4562,19
4563,5
4564,2
4565,10
4566,5
4567,24
4568,33
4569,11
4570,11
4571,13
4572,12
4573,33
4574,2
4575,5
4576,11
4577,21
4578,3
4579,6
4580,14
4581,21
4582,1
4583,32
4584,3
4585,7
4586,10
4587,6
4588,3
4589,2
4590,7
4591,8
4592,2
4593,8
4594,1
4595,7
4596,4
4597,18
4598,14
4599,8
4600,4
4601,11
4602,6
4603,9
4604,7
4605,3
4606,10
4607,21
4608,3
4609,21
4610,7
4611,15
4612,5
4613,8
4614,5
4615,15
4616,17
4617,1
4618,3
4619,12
4620,17
4621,4
4622,19
4623,19
4624,8
4625,22
4626,16
4627,8
4628,4
4629,14
4630,9
4631,3
4632,14
4633,5
4634,3
4635,9
4636,12
4637,13
4638,12
4639,15
4640,11
4641,7
4642,9
4643,7
4644,4
4645,16
4646,3
4647,18
4648,15
4649,18
4650,19
4651,9
4652,23
4653,10
4654,7
4655,26
4656,19
4657,12
4658,5
4659,16
4660,25
4661,14
4662,6
4663,20
4664,15
4665,7
4666,6
4667,7
4668,10
4669,7
4670,1
4671,22
4672,5
4673,1
4674,16
4675,30
4676,21
4677,29
4678,4
4679,11
4680,2
4681,10
4682,2
4683,14
4684,10
4685,11
4686,21
4687,18
4688,7
4689,15
4690,14
4691,20
4692,17
4693,9
4694,19
4695,8
4696,8
4697,12
4698,1
4699,18
4700,14
4701,25
4702,14
4703,1
4704,15
4705,9
4706,1
4707,34
4708,6
4709,1
4710,8
4711,5
4712,1
4713,7
4714,5
4715,12
4716,24
4717,13
4718,8
4719,24
4720,14
4721,5
4722,6
4723,4
4724,8
4725,24
4726,3
4727,2
4728,19
4729,1
4730,36
4731,20
4732,3
4733,4
4734,7
4735,8
4736,8
4737,8
4738,20
4739,4
4740,10
4741,16
4742,13
4743,10
4744,18
4745,8
4746,3
4747,11
4748,25
4749,3
4750,1
4751,12
4752,15
4753,8
4754,9
4755,3
4756,25
4757,14
4758,23
4759,2
4760,13
4761,15
4762,6
4763,15
4764,7
4765,16
4766,8
4767,2
4768,31
4769,15
4770,27
4771,3
4772,1
4773,12
4774,1
4775,2
4776,1
4777,3
4778,11
4779,1
4780,13
4781,7
4782,13
4783,4
4784,13
4785,26
4786,1
4787,2
4788,7
4789,15
4790,5
4791,11
4792,2
4793,7
4794,15
4795,19
4796,6
4797,4
4798,5
4799,17
4800,11
4801,7
4802,6
4803,3
4804,8
4805,4
4806,20
4807,27
4808,4
4809,13
4810,11
4811,32
4812,2
4813,7
4814,3
4815,23
4816,16
4817,11
4818,10
4819,6
4820,2
4821,12
4822,9
4823,6
4824,3
4825,28
4826,17
4827,1
4828,46
4829,9
4830,29
4831,6
4832,9
4833,1
4834,2
4835,7
4836,11
4837,10
4838,8
4839,2
4840,14
4841,22
4842,10
4843,9
4844,36
4845,1
4846,5
4847,9
4848,7
4849,31
4850,5
4851,8
4852,12
4853,12
4854,18
4855,2
4856,11
4857,18
4858,23
4859,10
4860,8
4861,3
4862,7
4863,6
4864,2
4865,15
4866,1
4867,3
4868,22
4869,8
4870,2
4871,11
4872,35
4873,4
4874,20
4875,16
4876,5
4877,3
4878,7
4879,10
4880,2
4881,1
4882,18
4883,10
4884,15
4885,6
4886,8
4887,4
4888,18
4889,17
4890,3
4891,15
4892,12
4893,1
4894,29
4895,22
4896,16
4897,14
4898,18
4899,5
4900,6
4901,11
4902,1
4903,8
4904,12
4905,5
4906,20
4907,33
4908,5
4909,6
4910,19
4911,20
4912,8
4913,2
4914,7
4915,9
4916,8
4917,9
4918,13
4919,5
4920,23
4921,10
4922,7
4923,5
4924,26
4925,6
4926,6
4927,31
4928,7
4929,1
4930,10
4931,13
4932,2
4933,8
4934,11
4935,28
4936,6
4937,4
4938,16
4939,29
4940,11
4941,5
4942,17
4943,16
4944,20
4945,23
4946,15
4947,26
4948,14
4949,27
4950,6
4951,10
4952,13
4953,17
4954,11
4955,3
4956,16
4957,6
4958,1
4959,5
4960,3
4961,25
4962,11
4963,1
4964,5
4965,7
4966,11
4967,10
4968,1
4969,16
4970,9
4971,5
4972,16
4973,5
4974,5
4975,6
4976,7
4977,4
4978,16
4979,3
4980,21
4981,7
4982,6
4983,1
4984,7
4985,4
4986,2
4987,14
4988,6
4989,20
4990,18
4991,1
4992,12
4993,7
4994,8
4995,23
4996,8
4997,1
4998,14
4999,15
5000,19
5001,10
5002,4
5003,10
5004,15
5005,7
5006,5
5007,25
5008,18
5009,3
5010,5
5011,1
5012,11
5013,1
5014,35
5015,16
5016,13
5017,12
5018,8
5019,7
5020,3
5021,7
5022,7
5023,8
5024,1
5025,4
5026,1
5027,6
5028,1
5029,21
5030,1
5031,13
5032,1
5033,6
5034,2
5035,3
5036,8
5037,11
5038,9
5039,15
5040,2
5041,12
5042,10
5043,13
5044,6
5045,10
5046,13
5047,7
5048,17
5049,4
5050,2
5051,22
5052,7
5053,2
5054,18
5055,5
5056,2
5057,24
5058,2
5059,13
5060,12
5061,3
5062,25
5063,27
5064,4
5065,25
5066,2
5067,19
5068,12
5069,8
5070,13
5071,4
5072,10
5073,9
5074,11
5075,11
5076,7
5077,15
5078,16
5079,22
5080,12
5081,4
5082,2
5083,18
5084,3
5085,9
5086,2
5087,9
5088,3
5089,4
5090,7
5091,1
5092,16
5093,1
5094,3
5095,8
5096,1
5097,3
5098,3
5099,9
5100,8
5101,3
5102,7
5103,1
5104,3
5105,8
5106,4
5107,10
5108,4
5109,8
5110,5
5111,16
5112,5
5113,9
5114,3
5115,1
5116,13
5117,22
5118,8
5119,8
5120,9
5121,9
5122,2
5123,5
5124,24
5125,5
5126,4
5127,5
5128,1
5129,7
5130,2
5131,5
5132,3
5133,5
5134,2
5135,6
5136,12
5137,20
5138,7
5139,18
5140,3
5141,4
5142,6
5143,2
5144,1
5145,7
5146,15
5147,2
5148,7
5149,12
5150,7
5151,11
5152,5
5153,5
5154,11
5155,8
5156,14
5157,16
5158,10
5159,7
5160,9
5161,14
5162,9
5163,6
5164,5
5165,3
5166,21
5167,12
5168,4
5169,14
5170,7
5171,13
5172,8
5173,12
5174,4
5175,19
5176,4
5177,4
5178,17
5179,1
5180,12
5181,1
5182,4
5183,8
5184,16
5185,7
5186,4
5187,2
5188,7
5189,14
5190,15
5191,11
5192,10
5193,3
5194,8
5195,9
5196,5
5197,19
5198,8
5199,6
5200,14
5201,9
5202,6
5203,5
5204,2
5205,8
5206,16
5207,9
5208,1
5209,2
5210,1
5211,7
5212,3
5213,19
5214,21
5215,1
5216,6
5217,6
5218,3
5219,8
5220,2
5221,9
5222,12
5223,4
5224,1
5225,14
5226,5
5227,17
5228,13
5229,5
5230,4
5231,4
5232,2
5233,9
5234,10
5235,6
5236,18
5237,12
5238,9
5239,4
5240,6
5241,17
5242,3
5243,14
5244,5
5245,2
5246,12
5247,19
5248,16
5249,2
5250,5
5251,9
5252,6
5253,2
5254,22
5255,4
5256,13
5257,35
5258,10
5259,6
5260,12
5261,3
5262,4
5263,2
5264,21
5265,8
5266,19
5267,6
5268,12
5269,3
5270,2
5271,1
5272,7
5273,15
5274,4
5275,13
5276,21
5277,11
5278,1
5279,20
5280,10
5281,1
5282,4
5283,3
5284,2
5285,12
5286,8
5287,12
5288,5
5289,4
5290,10
5291,7
5292,6
5293,18
5294,1
5295,9
5296,1
5297,11
5298,18
5299,10
5300,5
5301,2
5302,5
5303,4
5304,2
5305,11
5306,11
5307,16
5308,4
5309,13
5310,10
5311,5
5312,17
5313,7
5314,9
5315,10
5316,14
5317,1
5318,16
5319,7
5320,9
5321,16
5322,20
5323,10
5324,2
5325,5
5326,5
5327,13
5328,4
5329,8
5330,10
5331,10
5332,9
5333,12
5334,10
5335,6
5336,7
5337,13
5338,8
5339,9
5340,7
5341,2
5342,7
5343,11
5344,8
5345,6
5346,13
5347,16
5348,1
5349,18
5350,21
5351,4
5352,12
5353,23
5354,8
5355,25
5356,4
5357,24
5358,11
5359,5
5360,24
5361,14
5362,20
5363,24
5364,2
5365,11
5366,23
5367,12
5368,8
5369,11
5370,1
5371,17
5372,16
5373,4
5374,10
5375,16
5376,11
5377,8
5378,6
5379,12
5380,24
5381,8
5382,4
5383,1
5384,1
5385,2
5386,6
5387,27
5388,10
5389,12
5390,8
5391,15
5392,5
5393,7
5394,7
5395,4
5396,2
5397,5
5398,12
5399,14
5400,5
5401,3
5402,18
5403,4
5404,3
5405,6
5406,2
5407,4
5408,6
5409,6
5410,8
5411,8
5412,4
5413,2
5414,2
5415,3
5416,2
5417,5
5418,11
5419,19
5420,3
5421,3
5422,18
5423,8
5424,18
5425,19
5426,10
5427,19
5428,4
5429,5
5430,17
5431,7
5432,4
5433,9
5434,12
5435,2
5436,16
5437,2
5438,12
5439,15
5440,3
5441,11
5442,17
5443,19
5444,13
5445,4
5446,4
5447,29
5448,1
5449,10
5450,1
5451,18
5452,1
5453,8
5454,1
5455,7
5456,25
5457,2
5458,13
5459,1
5460,5
5461,10
5462,13
5463,15
5464,3
5465,9
5466,5
5467,9
5468,3
5469,18
5470,7
5471,21
5472,7
5473,18
5474,2
5475,17
5476,5
5477,18
5478,5
5479,11
5480,8
5481,2
5482,18
5483,19
5484,16
5485,19
5486,11
5487,10
5488,9
5489,11
5490,21
5491,4
5492,13
5493,8
5494,13
5495,17
5496,15
5497,1
5498,13
5499,30
5500,8
5501,5
5502,18
5503,21
5504,6
5505,8
5506,1
5507,6
5508,6
5509,30
5510,20
5511,8
5512,13
5513,3
5514,10
5515,10
5516,9
5517,2
5518,17
5519,3
5520,1
5521,17
5522,8
5523,3
5524,20
5525,25
5526,11
5527,1
5528,15
5529,11
5530,12
5531,7
5532,21
5533,16
5534,7
5535,11
5536,5
5537,8
5538,7
5539,6
5540,2
5541,15
5542,2
5543,3
5544,13
5545,23
5546,15
5547,5
5548,6
5549,3
5550,5
5551,4
5552,16
5553,6
5554,5
5555,15
5556,3
5557,15
5558,2
5559,5
5560,5
5561,8
5562,10
5563,13
5564,24
5565,9
5566,7
5567,19
5568,7
5569,14
5570,7
5571,9
5572,4
5573,16
5574,22
5575,16
5576,16
5577,6
5578,9
5579,15
5580,13
5581,7
5582,1
5583,13
5584,9
5585,10
5586,4
5587,14
5588,14
5589,13
5590,2
5591,4
5592,1
5593,3
5594,11
5595,16
5596,3
5597,4
5598,18
5599,12
5600,1
5601,15
5602,14
5603,12
5604,13
5605,6
5606,16
5607,6
5608,1
5609,7
5610,6
5611,6
5612,18
5613,12
5614,9
5615,14
5616,14
5617,4
5618,1
5619,23
5620,1
5621,1
5622,9
5623,15
5624,17
5625,12
5626,13
5627,18
5628,14
5629,15
5630,5
5631,4
5632,6
5633,5
5634,3
5635,5
5636,5
5637,2
5638,7
5639,15
5640,14
5641,1
5642,21
5643,10
5644,7
5645,30
5646,1
5647,5
5648,3
5649,10
5650,16
5651,19
5652,5
5653,9
5654,7
5655,10
5656,2
5657,12
5658,11
5659,13
5660,3
5661,5
5662,5
5663,6
5664,15
5665,9
5666,4
5667,24
5668,15
5669,3
5670,5
5671,7
5672,18
5673,8
5674,16
5675,2
5676,7
5677,9
5678,3
5679,8
5680,7
5681,4
5682,14
5683,9
5684,14
5685,16
5686,8
5687,7
5688,10
5689,4
5690,29
5691,22
5692,10
5693,4
5694,10
5695,12
5696,21
5697,21
5698,3
5699,11
5700,13
5701,3
5702,20
5703,3
5704,18
5705,5
5706,17
5707,20
5708,11
5709,29
5710,14
5711,10
5712,18
5713,4
5714,14
5715,17
5716,13
5717,5
5718,16
5719,1
5720,15
5721,1
5722,8
5723,11
5724,12
5725,4
5726,10
5727,11
5728,4
5729,2
5730,2
5731,15
5732,4
5733,8
5734,7
5735,1
5736,4
5737,11
5738,23
5739,6
5740,7
5741,7
5742,19
5743,7
5744,1
5745,16
5746,4
5747,9
5748,10
5749,13
5750,6
5751,2
5752,22
5753,14
5754,12
5755,12
5756,16
5757,13
5758,3
5759,14
5760,34
5761,3
5762,29
5763,6
5764,11
5765,13
5766,5
5767,3
5768,8
5769,7
5770,14
5771,15
5772,9
5773,6
5774,7
5775,7
5776,5
5777,2
5778,7
5779,9
5780,4
5781,25
5782,15
5783,7
5784,7
5785,12
5786,10
5787,10
5788,22
5789,16
5790,14
5791,7
5792,14
5793,1
5794,26
5795,11
5796,8
5797,24
